Qatar,3.945945946,37,1938,
Uzbekistan,3.666666667,39,1939,
top,6.725,40,1941,
park,6.904761905,42,1942,
#italy,7.341463415,41,1943,
book,6.261904762,42,1944,
sea,7.333333333,42,1945,
#Caribbean,7.952380952,42,1946,
Museum,6.571428571,42,1947,
west,6.25,40,1948,
getaway,7.833333333,42,1949,
#sailing,6.595238095,42,1950,
#Bangalore,4.62962963,27,1951,
#deal,7.476190476,42,1952,
unusual,5.976190476,42,1953,
#discount,7.571428571,42,1954,
moment,6.951219512,41,1955,
website,5.666666667,42,1956,
capture,5.56097561,41,1957,
#trek,5.833333333,36,1958,
sailing,6.714285714,42,1959,
touring,7.142857143,42,1960,
list,4.789473684,38,1962,
river,7.230769231,39,1963,
hot,5.282051282,39,1964,
flights,5.384615385,39,1965,
work,2.487179487,39,1966,
class,5.153846154,39,1967,
#gaytravel,4.333333333,33,1968,
women,7.051282051,39,1969,
traditional,5.333333333,39,1970,
cold,4.179487179,39,1971,
#diving,5.947368421,38,1972,
climb,5.743589744,39,1973,
#mumbai,5.057142857,35,1974,
Museums,6.871794872,39,1975,
whilst,4.722222222,36,1976,
pier,6.342105263,38,1977,
Cote d'Ivoire,5.583333333,24,1978,
police,3.128205128,39,1979,
Indiana,4.846153846,39,1980,
adventure,7.380952381,42,1982,
review,5.119047619,42,1983,
easy,7.095238095,42,1984,
temple,5.952380952,42,1985,
Hawaii,8.023809524,42,1986,
#Instagram,5.095238095,42,1987,
sights,7.5,42,1988,
mind,6.047619048,42,1989,
;),6.785714286,42,1990,
wonders,7.595238095,42,1991,
villa,7.30952381,42,1992,
#Delhi,5.179487179,39,1993,
page,5.071428571,42,1994,
case,4.80952381,42,1995,
routes,6.19047619,42,1996,
movies,6.357142857,42,1997,
villas,7.19047619,42,1998,
reality,5.714285714,42,1999,
Benin,5.25,20,2000,
Comoros,5.727272727,22,2001,
solo,4.41025641,39,2003,
bridge,5.897435897,39,2004,
#cheap,6.358974359,39,2005,
Amsterdam,6.692307692,39,2006,
visa,5.41025641,39,2007,
fit,6.051282051,39,2008,
bring,5.512820513,39,2009,
gallery,6.263157895,38,2010,
thought,5.846153846,39,2011,
doesn't,3.307692308,39,2012,
set,5.025641026,39,2013,
#USVI,5.384615385,13,2014,
barns,5.564102564,39,2015,
typical,4.512820513,39,2016,
Facebook,4.948717949,39,2017,
leaving,4.820512821,39,2018,
Estonia,5.277777778,36,2019,
Timor-Leste,3.909090909,11,2020,
Wednesday,5.076923077,39,2021,
#Vietnam,4.292682927,41,2023,
learn,7.341463415,41,2024,
unique,7.487804878,41,2025,
village,6.390243902,41,2026,
talk,6.43902439,41,2027,
#budgettravel,6.2,40,2028,
series,5.8,40,2029,
#Tanzania,5.512820513,39,2030,
cost,3.804878049,41,2031,
dreams,7.707317073,41,2032,
airline,5.12195122,41,2033,
#Corsica,6.172413793,29,2034,
signs,5.634146341,41,2035,
rooms,6.707317073,41,2036,
smart,6.926829268,41,2037,
sound,6.219512195,41,2038,
#luxuryhotel,8.097560976,41,2039,
Saint Maarten,7,35,2040,
Oklahoma,4.731707317,41,2041,
#travel,7.097560976,41,2043,
travelpics,6.731707317,41,2044,
video,6.390243902,41,2045,
eat,7.6,40,2046,
#Turkey,5.682926829,41,2047,
tip,5.829268293,41,2048,
wildlife,7.87804878,41,2049,
history,7.195121951,41,2050,
#Peru,6.512195122,41,2051,
Kerala,5.25,8,2052,
group,6.024390244,41,2053,
harbor,6.825,40,2054,
gate,4.5,40,2055,
#contest,5.585365854,41,2056,
#adventures,7.853658537,41,2057,
click,4.820512821,39,2058,
Eritrea,4.666666667,18,2059,
Monaco,6.625,40,2060,
senior citizen,4.292682927,41,2061,
December,6.12195122,41,2062,
city,6.609756098,41,2064,
Melbourne,7.076923077,39,2065,
highlights,6.609756098,41,2066,
end,2.804878049,41,2067,
fly,6.195121951,41,2068,
fantastic,8,41,2069,
cave,5.829268293,41,2070,
#cycling,5.902439024,41,2071,
Washington,6.073170732,41,2072,
#castles,7.195121951,41,2073,
fort,5.829268293,41,2074,
temples,6.341463415,41,2075,
fishing,5.365853659,41,2076,
wanted,5.536585366,41,2077,
Mumbai,5.55,40,2078,
test,3.125,40,2079,
Aurora Borealis,7.684210526,38,2080,
#freedom,7.219512195,41,2081,
Seychelles,6.28,25,2082,
unpacking,5.024390244,41,2083,
